44047,VakilChitra,1.28483E+18,"A lovely article a must read 
#Covid_19 
#CovidWarriors 
#coronavirus  #India 
#powai 

My Family and  I   Tested   Positive  for Covid-19. Here’s our Survival Guide. by Rituja T.  https:// link.medium.com/wRvEXCAjf8  ",https://twitter.com/VakilChitra/status/1284827164794216457,0,0,0,7/19/2020 7:27,FALSE,FALSE,1.10065E+18
44479,JoshD0110,1.2847E+18,"I got Covid-19 in march, got pretty sick for about a week, following that 3 weeks of pneumonia. 

*it must be noted that when  I   tested   positive  for Covid-19 I was just on the mend from bronchitis the perfect storm. 

Otherwise I'd have to say no, its mostly  BS and propaganda",https://twitter.com/JoshD0110/status/1284703271102435328,0,3,0,7/18/2020 23:15,TRUE,FALSE,8.25123E+17
44528,mamasboy316,1.2847E+18,yea yea so guys  i   tested   positive  for covid 19   no no,https://twitter.com/mamasboy316/status/1284695927006081029,0,0,1,7/18/2020 22:45,FALSE,FALSE,1.10167E+18
44638,BrotherMiguel2,1.28468E+18,"You Do Realize I Had It Before Being  Tested  Moron My Body Was Going Ape Shit & I Could Hardly Move As If I Was A Corpse For 4 Weeks & When I Got  Tested   I  Was  Positive  &  I  Was Like ""Duh Of Course I Have It Because I Was Suffering Before I Was  Tested "" #CovidIsNoJoke",https://twitter.com/BrotherMiguel2/status/1284680401794093056,0,0,0,7/18/2020 21:44,TRUE,FALSE,8.18925E+17
44677,olivedrowning,1.28468E+18,yeah yeah guys  i   tested   positive  for covid 19 no no ,https://twitter.com/olivedrowning/status/1284675371208568833,0,8,1,7/18/2020 21:24,FALSE,FALSE,1.26183E+18
45219,BowlCanes,1.2846E+18,"Tested   positive  for Covid-19 only  symptoms I got are shortness of breath and body aches

Wear a mask!",https://twitter.com/BowlCanes/status/1284604448547975169,2,20,3,7/18/2020 16:42,FALSE,FALSE,1.24698E+18
45363,OptimusLayne,1.28459E+18,"Been just over a month since  I   tested   positive  for covid and though I still have signs/symptoms, it hasn’t got the best of me yet  pic.twitter.com/w3mTMteE1l",https://twitter.com/OptimusLayne/status/1284588421051285505,0,0,0,7/18/2020 15:38,FALSE,FALSE,1.28458E+18
45403,Omgits_manpreet,1.28458E+18,I   Tested  Corona  Positive  waheguru mehar kare,https://twitter.com/Omgits_manpreet/status/1284583202200461314,0,0,0,7/18/2020 15:17,FALSE,FALSE,227995710
45489,MissVeeee20,1.28458E+18,My husband just  tested   positive  for covid and he's really sick my son and I experiencing milder symptoms I am praying for strength to keep it together so I nurse them both back to health  .,https://twitter.com/MissVeeee20/status/1284575750390272002,0,0,0,7/18/2020 14:48,FALSE,FALSE,1091204647
45501,bookworms_za,1.28457E+18,"I got dumped two days ago , my crush hugged me to comfort me since I was breaking down. Now I hear that he  tested   positive  for Covid and I am also down with flu. I can't even read 50 pages for heavens sake. What a way to end my week. ",https://twitter.com/bookworms_za/status/1284574861604655105,0,0,0,7/18/2020 14:44,FALSE,FALSE,1.01882E+18
45588,spikeminoda320,1.28457E+18,"Corona fucked me in the ass so bad, i   tested   positive  for mental illness",https://twitter.com/spikeminoda320/status/1284566020334575617,0,2,0,7/18/2020 14:09,FALSE,FALSE,9.57499E+17
45629,yoongzbun,1.28456E+18,"Ahhh @JUNGTW_LEO  your simple message is the comfort I needed...  I   tested   positive  for corona yesterday and while I try to be brave to my family and friends, I've been scared since. Good night to you too, my lovely ",https://twitter.com/yoongzbun/status/1284560905267642368,0,0,0,7/18/2020 13:49,FALSE,FALSE,1.09628E+18
45684,veggiesinspace,1.28455E+18,Were you  tested  for Covid? Many of the symptoms you experienced I did too and  I   tested   positive .,https://twitter.com/veggiesinspace/status/1284554625505325056,0,0,0,7/18/2020 13:24,TRUE,FALSE,8.73053E+17
45800,rene_petit,1.28454E+18,"I can say 100%, with definitive evidence, that I am  positive  that  I   tested  negative for corona",https://twitter.com/rene_petit/status/1284542949192339458,0,11,1,7/18/2020 12:37,FALSE,FALSE,481618657
46055,DavidLat,1.28452E+18,"Here's some good #COVID19  news: when I donated convalescent plasma last week (7/8/20), I got  tested  for antibodies, and I was still  positive  -- about 4 months after I first got #COVID  symptoms. 

#coronavirus  #AntibodyTesting  #antibodies pic.twitter.com/AH8dI3GznO",https://twitter.com/DavidLat/status/1284516137263345664,4,44,1,7/18/2020 10:51,FALSE,FALSE,14307494
46089,gaxnon,1.28451E+18,3 weeks ago i went and got  tested  for corona cuz i had a fever one night. that night was the only time i had a fever. so i got  tested . was told to wait 5-7 days. but then a week went by then 2 weeks went by. Just got the results yesterday after 3 weeks... i was  positive .,https://twitter.com/gaxnon/status/1284512475896057858,0,3,1,7/18/2020 10:36,FALSE,FALSE,9.07747E+17
46239,RafaCruz30,1.2845E+18,"Got  tested   positive  for COVID yesterday and I haven’t been anywhere except work, my home, and grocery stores. So please, everybody stay safe, stay healthy and please wear a mask ",https://twitter.com/RafaCruz30/status/1284496537314299904,1,11,0,7/18/2020 9:33,FALSE,FALSE,541929426
46336,vikthorp,1.28448E+18,"I Use it in my every day water,  I   Tested   Positive  but the symptoms where softer than everybody expected, I would recommend ever if You don't have COVID  pic.twitter.com/b3ijkDJSWC",https://twitter.com/vikthorp/status/1284483196999077889,7,45,1,7/18/2020 8:40,TRUE,FALSE,49228525
46372,VegasRaiderzzz,1.28448E+18,Keep me in your prayers as I've  tested   positive  for covid-19,https://twitter.com/VegasRaiderzzz/status/1284477791971442691,5,198,59,7/18/2020 8:19,FALSE,FALSE,2880972658
46415,lukeaIvz,1.28447E+18,Yeah yeah So guys  i   tested   positive  for covid 19! No no,https://twitter.com/lukeaIvz/status/1284470991243091971,0,1,2,7/18/2020 7:52,FALSE,FALSE,1.09491E+18
46469,Balaji_Ankit,1.28446E+18,"It's been a five day ,Since I've  Tested  #Covid   Positive  ! During these five days I felt some mild syptoms in first two day but now I'm not feeling any symptom. Stayed in home isolation
Hope to get negative in tomorrow test #coronavirus 
#CoronaWarriors  #StaySafeStayHealthy",https://twitter.com/Balaji_Ankit/status/1284461230736896000,0,1,3,7/18/2020 7:13,FALSE,FALSE,9.0128E+17
46475,ThaeleMankopane,1.28446E+18,My tears started falling uncontrollably  immediately I heard I've  tested   positive  for Covid-19 ,https://twitter.com/ThaeleMankopane/status/1284460576547262465,0,0,0,7/18/2020 7:10,FALSE,FALSE,1.25629E+18
46510,Aneesthetist,1.28445E+18,"So after working on the front lines for all of this pandemic I have also  tested   positive  for COVID 19. Thankfully I am currently asymptomatic 
To my fellow health care workers stay strong and stay safe out there!  
To everyone else stay safe! Help us out by being responsible",https://twitter.com/Aneesthetist/status/1284453073742700546,19,453,15,7/18/2020 6:40,FALSE,FALSE,185190499
46643,brycen0204,1.28441E+18,I just tell people I have just  tested   positive  for covid 19 and if you don't get away from me I'll come give you a hug...,https://twitter.com/brycen0204/status/1284411794015039489,0,1,0,7/18/2020 3:56,TRUE,FALSE,3310158793
46676,howdoesonevibe,1.2844E+18,I’ve been watching that tiktok for the past hour i thought the audio was gonna be Yeah yeah so guys  i   tested   positive  for covid nineteen No no,https://twitter.com/howdoesonevibe/status/1284403656297549824,0,1,0,7/18/2020 3:24,TRUE,FALSE,1.12084E+18
46736,lein_toreze,1.28439E+18,I am okay and I am still hanging in there and my dad is back home and we all are  tested   positive  from covid 19 and I need your prayers please my favorite friend   @theRealMikeDelo,https://twitter.com/lein_toreze/status/1284388262149152768,1,2,0,7/18/2020 2:23,TRUE,FALSE,9.28139E+17
46759,ThapeloJonas3,1.28438E+18,"10 days ago, I got handed the test results (picture 2) which confirmed that  I   tested   positive  for COVID-19 and this morning I went for second opinion  (picture 1).
_
It is official...I am totally recovered. Jesus…  https://www. instagram.com/p/CCxjPSCJ4cS/ ?igshid=1k6k2tjya5tze   …",https://twitter.com/ThapeloJonas3/status/1284382146799558656,0,1,0,7/18/2020 1:59,FALSE,FALSE,7.1526E+17
46769,robertastrupp,1.28438E+18,"11:49pm  Friday, and if I was  tested  for #coronavirus , I'd test  POSITIVE , since I have The Common Cold right now...wouldn't be Covid 2019 though.",https://twitter.com/robertastrupp/status/1284380525033971715,0,1,0,7/18/2020 1:52,FALSE,FALSE,256148562
46774,marisaabelll,1.28438E+18,"tested   positive  for covid-19. i feel so shitty. please wear a fucking mask & stay six feet apart. i have a 104 fever, i will continue to stay at home/ hospital to recover and not spread this shit.",https://twitter.com/marisaabelll/status/1284379639238889472,1,8,1,7/18/2020 1:49,FALSE,FALSE,8.42961E+17
46798,artgirl_momo,1.28438E+18,"Has anyone responded to anti-maskers with "" I   tested   positive  for COVID and my (insert relative) just died from it""? Does that do anything?",https://twitter.com/artgirl_momo/status/1284375668428615680,2,7,2,7/18/2020 1:33,FALSE,FALSE,1.0815E+18
46815,arsynlacour,1.28437E+18,"my covid experience - a thread. i got the results earlier today from my COVID antibody test and  i   tested   positive  for having it, which i kinda knew bc back in April I got incredibly sick and it was nothing like i ever experienced before.",https://twitter.com/arsynlacour/status/1284371838827626497,0,1,1,7/18/2020 1:18,FALSE,FALSE,1.10491E+18
46825,Jeffcojeezy,1.28437E+18,"Von miller:  I   tested   positive  for covid
Me: man I hope Von's ok
Von miller: posts shredded undies pic
Me: where I sign up for covid at?

#justkidding  #WearAMaskSaveALife",https://twitter.com/Jeffcojeezy/status/1284369987696832512,0,1,0,7/18/2020 1:10,FALSE,FALSE,135691552
46911,lucentllaha,1.28435E+18,it’s been 20+ days since  i   tested   positive  for covid and tonight i decided to announce it   here are some amazing words of support from my friends    pic.twitter.com/mRmmW4PN7A,https://twitter.com/lucentllaha/status/1284353826317795335,0,14,6,7/18/2020 0:06,FALSE,FALSE,1.04259E+18
46912,IAayanRamesh_NK,1.28435E+18,He Left From His Home Yesterday And Come Back After 6Hrs and Saying Iam Gone From My Medical Report How He can Goes Without Inform To Near Ps And BMC and Other is  Tested  corona  Positive  Just 8Days ago What Is Going Our Mumbai Sir iam Asking????,https://twitter.com/IAayanRamesh_NK/status/1284353799528706048,0,0,1,7/18/2020 0:06,FALSE,FALSE,7.69471E+17
47214,alismah3,1.28431E+18,My job  tested  me for coronavirus &  I   tested   positive  for marijuana   I hate it here,https://twitter.com/alismah3/status/1284313018134913024,0,1,0,7/17/2020 21:24,FALSE,FALSE,1.2601E+18
47226,crawfishcody,1.28431E+18,I may have  tested  negative for Covid but  i   tested   positive  for wreaking that pussy,https://twitter.com/crawfishcody/status/1284311187845337088,0,1,0,7/17/2020 21:17,FALSE,FALSE,8.00852E+17
47684,andypierucciUT,1.28426E+18,"My family  and I are quarantined because  I   tested   positive  for #COVID19 . Luckily I know who I got it from (a relative), and we were alerted the day after our close contact and have been quarantined since. Got my test result back today. It has been fairly mild for me so far.",https://twitter.com/andypierucciUT/status/1284260609169559552,1,63,17,7/17/2020 17:56,FALSE,FALSE,32338420
48403,Akasxulu,1.2842E+18,Just received a call for my result of Covid 19 and  I   tested   positive . Anyway ngizoyinqoba Corona and pray for me ,https://twitter.com/Akasxulu/status/1284203174576959495,0,1,0,7/17/2020 14:07,FALSE,FALSE,339812960
48840,AdrianM33,1.28417E+18,"@ PackManJoel  Lisa has corona?  I   tested   positive  on 6/20, but didn’t have any symptoms. I was just really tired and felt like rubber bands were tied around my lungs. Hope she’s not bad and recovers quickly",https://twitter.com/AdrianM33/status/1284171983559766016,0,0,1,7/17/2020 12:03,FALSE,FALSE,22897105
48913,kholofe_modiba,1.28417E+18,Last I Checked Gwede  Tested   Positive  For Covid 19 Or Was It A Lie?,https://twitter.com/kholofe_modiba/status/1284167063968284672,0,1,0,7/17/2020 11:44,TRUE,FALSE,1.18918E+18
49242,BethW79744592,1.28415E+18,"I was  tested  on Monday for pre-op COVID-19 screening. Had the surgery, but still don't know my results either. Hope I'm not  positive , b/c I was unmasked and surrounded by medical personnel, I most certainly don't want them sick. It's why I've been masked since late Feb/early Mar.",https://twitter.com/BethW79744592/status/1284145731444412417,0,0,0,7/17/2020 10:19,TRUE,FALSE,1.26819E+18
49557,hyligon,1.28412E+18,Thank you. My hubby &  I   tested   positive  for COVID-19 but we are on the mend.,https://twitter.com/hyligon/status/1284122737745825793,0,1,2,7/17/2020 8:48,TRUE,FALSE,310379742
49729,jeorellababbi_,1.28411E+18,Hindi po muna ako makakapag update dito at sa official gc po ng Famella  . I was  tested ... And  Positive  po ako sa Covid. Pray for Famella. Kahit anong mangyari I'm still stan and fight to our Queen @jeorella__  ,https://twitter.com/jeorellababbi_/status/1284105062248181762,2,30,18,7/17/2020 7:37,FALSE,FALSE,1.25729E+18
49818,IpsitaHaldkar,1.2841E+18,"Somewhere in parallel universe in 2050 peoples  be like
Playing never have I ever 

 Tested   positive  for corona",https://twitter.com/IpsitaHaldkar/status/1284095896616087555,0,1,0,7/17/2020 7:01,FALSE,FALSE,1.16308E+18
49937,YawAkoapa,1.28408E+18,Charlie I have been  tested   positive  for Covid-19 ooooo where the contact tracers please take there wai ,https://twitter.com/YawAkoapa/status/1284077617533136896,0,10,1,7/17/2020 5:48,TRUE,FALSE,1.26567E+18
50077,marshall5188,1.28405E+18,If  I   tested   positive  in March and I recovered and I get hit and killed by a bus tomorrow I will get put down as a Covid death,https://twitter.com/marshall5188/status/1284054500882489344,0,0,1,7/17/2020 4:17,TRUE,FALSE,110510487
50086,I_AmKhanya2,1.28405E+18,"The Nurse At Work  Tested   Positive  For Covid-19 And I Was Always With Her ,  I   Tested  Negative",https://twitter.com/I_AmKhanya2/status/1284052915917926400,0,1,0,7/17/2020 4:10,FALSE,FALSE,8.89914E+17
50098,sambitkumarprad,1.28405E+18,From yesterday I have been  tested  as #Covid19Karnataka  #positive  .I keep on calling to #104  around 20 times but I am not getting any kind of reply from #BBMPFightsCovid19   . #CMOKarnataka  .,https://twitter.com/sambitkumarprad/status/1284050903218089984,0,0,0,7/17/2020 4:02,FALSE,FALSE,1625880086
50206,DMCPittsburgh,1.28403E+18,"No masks, but I had a dream that  I   tested   positive  for COVID-19 and I was afraid to tell people.",https://twitter.com/DMCPittsburgh/status/1284028512983285762,0,0,0,7/17/2020 2:33,TRUE,FALSE,2227241254
50220,SondhiVikrant,1.28403E+18,"@ AUThackeray  Dear sir, I have been  tested   positive  for covid yesterday, I am awaiting  doctor  from KDMC to guide me on treatment. Yet to receive any call from KDMC doctor for treatment.. request your help.. ",https://twitter.com/SondhiVikrant/status/1284026708652199936,0,0,0,7/17/2020 2:26,FALSE,FALSE,2904897668
50225,pitharoy,1.28403E+18,"SaharaReporters: #PressPlay : ""I Have Family Friends That Have Been  Tested   Positive  For COVID."" -Faozy Aminu   OfAKindCreatives  InsideDiaspora  https:// bit.ly/2ChpVAk  ",https://twitter.com/pitharoy/status/1284026089422098433,0,0,0,7/17/2020 2:24,FALSE,FALSE,422409495
50498,smellypandas,1.28398E+18,"please social distance and wear your mask, my nephew has asthma and just  tested   positive  for covid. please i am begging you social distance and wear your mask. please please please.",https://twitter.com/smellypandas/status/1283981654994771968,0,15,3,7/16/2020 23:27,FALSE,FALSE,1.12482E+18
50519,KathyCordova5,1.28398E+18,I’ve been stuck at my house for like the past 2 weeks and then I got a call today that  I   tested   positive  for covid ,https://twitter.com/KathyCordova5/status/1283979430281523200,0,2,0,7/16/2020 23:18,FALSE,FALSE,3239909844
50679,Molnsystem,1.28396E+18,I dreamed that I got  tested  for COVID-19 and that it was  positive    horrible,https://twitter.com/Molnsystem/status/1283961874644639746,0,0,0,7/16/2020 22:09,FALSE,FALSE,273582517
50793,PRIMEFREE19MMA,1.28395E+18,Wow  I   Tested   Positive  For Covid 19......,https://twitter.com/PRIMEFREE19MMA/status/1283951754124632069,0,1,1,7/16/2020 21:28,FALSE,FALSE,464999043
51125,Deesnutsz,1.28392E+18,"Welp if it’s not one thing it’s another , I just  tested   positive  for covid. Everyone stay healthy, wear your mask & wash your hands.",https://twitter.com/Deesnutsz/status/1283923373139963904,0,4,0,7/16/2020 19:36,FALSE,FALSE,333614446
51281,sariadkgal83,1.28391E+18,Can I get help I'm an essential worker I've been working on stop since it started and a coworker just  tested   positive  for covid.,https://twitter.com/sariadkgal83/status/1283911904348573698,0,0,1,7/16/2020 18:50,TRUE,FALSE,31309219
51304,Yvonzita,1.28391E+18,Tested   positive  for Covid and I got laid off. Any help would really be a blessing! $YvonneEsperanza,https://twitter.com/Yvonzita/status/1283909367260049408,0,0,0,7/16/2020 18:40,TRUE,FALSE,14604994
51404,BradlyMartin7,1.2839E+18,"Uncle, grandmother and friend died OF covid not WITH covid.  I   tested   positive  but had mild systems.",https://twitter.com/BradlyMartin7/status/1283902102041956352,0,0,0,7/16/2020 18:11,TRUE,FALSE,1.01081E+18
51458,VinnieDuber,1.2839E+18,"Yoan Moncada: "" I   tested   positive  for COVID-19. Thank god, I was asymptomatic, for the most part. I'm good now and healthy and glad and happy to be back.""",https://twitter.com/VinnieDuber/status/1283898016483741699,28,279,4,7/16/2020 17:55,FALSE,FALSE,108436051
51572,af_n_e,1.28389E+18,"New video by SaharaTV: ""I Have Family Friends That Have Been  Tested   Positive  For COVID"" -Faozy Aminu  https:// youtu.be/Q1BNMbq4yVo  ",https://twitter.com/af_n_e/status/1283889905895170048,0,0,0,7/16/2020 17:23,FALSE,FALSE,8.1903E+17
51575,SaharaFMRadio,1.28389E+18,"# PressPlay : ""I Have Family Friends That Have Been  Tested   Positive  For COVID."" -Faozy Aminu   @OfAKindCreatives  @InsideDiaspora https:// bit.ly/2ChpVAk  ",https://twitter.com/SaharaFMRadio/status/1283889774168870917,0,0,0,7/16/2020 17:22,FALSE,FALSE,1308382088
52208,TheRealXauk,1.28385E+18,Tested   positive  for Covid-19. Apparently had it for a like a week. I sneezed a bit yesterday but its not really that bad. I literally don't feel any different. If anything I feel the best I have physically in a long time. This is really kinda dumb tbh  pic.twitter.com/GqaCvlOlZn,https://twitter.com/TheRealXauk/status/1283845424244113408,1,10,5,7/16/2020 14:26,FALSE,FALSE,1.14721E+18
52312,JNKxDOG,1.28384E+18,My covid test came back negative but  I   tested   positive  for fatass swollen glizzy syndrome,https://twitter.com/JNKxDOG/status/1283838291406725120,0,9,0,7/16/2020 13:57,FALSE,FALSE,2148042987
52327,lerato_Makhanye,1.28384E+18,I told my cousin that  I   tested   Positive  4 COVID19 n she sent me this  Woooow mxxxm  pic.twitter.com/OypQHeqVCX,https://twitter.com/lerato_Makhanye/status/1283837435210760193,0,1,3,7/16/2020 13:54,FALSE,FALSE,52033531
52371,rayhooper64,1.28383E+18,@ theJeremyVine  I would really appreciate if you could cover people who have long term effects of the corona virus on your program.  I felt unwell on the 18th March and after several phone calls to NHS 24  I   tested   positive  and am still suffering today.  Thanks Ray,https://twitter.com/rayhooper64/status/1283833956295729153,0,0,0,7/16/2020 13:40,FALSE,FALSE,518448124
52449,William46676045,1.28383E+18,"Thanks @brownzfan80  I appreciate your good wishes there, I got  tested  for covid-19 and I ended up negative I thought maybe I end up  positive  after a running nose plus I vomited/threw up one time. I'm breathing better and maybe I get released by tomorrow.",https://twitter.com/William46676045/status/1283828721410019330,0,1,1,7/16/2020 13:19,TRUE,FALSE,1.11828E+18
52454,lucasmahrk,1.28383E+18,i just  tested   positive  for corona ,https://twitter.com/lucasmahrk/status/1283828496993849346,0,8,7,7/16/2020 13:19,FALSE,FALSE,861753950
52497,katanajadesg,1.28383E+18,Got  tested  for rapid test covid 19: Negative. Got  tested  for antibodies:  Positive .  I  had Coronavirus in February. I knew it.,https://twitter.com/katanajadesg/status/1283825249260171264,0,15,0,7/16/2020 13:06,FALSE,FALSE,1.22114E+18
52550,Kat_Kiernan,1.28382E+18,"Had allergy symptoms, shortness of breath, and a higher heart rate for a few days last week so I got  tested  for COVID last Wednesday. JUST got my test back today and  I   tested   positive  for COVID. I wore a mask everywhere I went so be careful out there y’all. This isn’t a joke.",https://twitter.com/Kat_Kiernan/status/1283820643771981824,1,37,4,7/16/2020 12:47,FALSE,FALSE,708151574
52575,reallybadluvie,1.28382E+18,It’s time to help me pulte    I   tested   positive  on covid-19 and I need big help for meds. I don’t live in US so I don’t have cashapp or any app. Please help me ,https://twitter.com/reallybadluvie/status/1283819266823696384,0,0,0,7/16/2020 12:42,TRUE,FALSE,9.01838E+17
53014,louii_gee,1.28379E+18,"My dad came out  positive  for covid and so i got  tested  yesterday and kinda debating if i should still go to work for training today. I feel like i shouldnt but i literally JUST started that job, tf do i do",https://twitter.com/louii_gee/status/1283789997636648960,0,10,3,7/16/2020 10:46,FALSE,FALSE,2466442010
53123,SupSvcMI,1.28378E+18,"I live in a small town in Michigan. I was  tested  for flu, strep & Covid last week after showing symptoms for a few days.  I had my test back within 48 hours (flu  positive , Covid negative).  This should be the norm, nationwide. People should not be waiting 10-15 days for results.",https://twitter.com/SupSvcMI/status/1283780651041337345,0,0,2,7/16/2020 10:08,TRUE,FALSE,262717983
53256,ycarmenf,1.28377E+18,"I just got  tested   positive  for COVID yesterday and my symptoms are common cold , not fever and today I feel like nothing happened ",https://twitter.com/ycarmenf/status/1283769850364600320,0,3,1,7/16/2020 9:25,TRUE,FALSE,77153423
53290,jericrnd,1.28377E+18,Mejo nateteary eyes ako while eating kasi we just talked kanina on what would i do and feel if  i   tested   positive  for covid and i said na i'll feel bad for my dorm family kasi i might put them on risk hays i really wish that this will be over soon kasi kasi nakakaanxious na & all,https://twitter.com/jericrnd/status/1283766978935525376,0,0,0,7/16/2020 9:14,FALSE,FALSE,9.33009E+17
53489,_NayVsNay_,1.28375E+18,So This Guy At My Job Niece  Tested   Positive  For Corona & I Have To Go Home To My Child Like Really So Glad She’s At My Cousins Till Later,https://twitter.com/_NayVsNay_/status/1283745733498339328,0,0,1,7/16/2020 7:50,FALSE,FALSE,820829905
53520,umepresidentjds,1.28374E+18,"Since a month I was continuously working in containment zone serving d people, hence voluntarily got  tested  for COVID-19 n the result is  positive  wit no symptoms, I've been advised home treatment therefore I ve myself quarantined n undergoing treatment as per my doctor's advice",https://twitter.com/umepresidentjds/status/1283742261923082241,3,45,14,7/16/2020 7:36,FALSE,FALSE,1.27278E+18
53913,HeyItzBloo,1.28366E+18,"I got  tested  for COVID Saturday, still have not gotten my results and since ive been experiencing symptoms I chose not to go to work to keep everyone safe just incase they came back  positive .

When tf am i getting the results man???",https://twitter.com/HeyItzBloo/status/1283655808190943233,0,1,0,7/16/2020 1:52,FALSE,FALSE,2728759546
53965,Txrebelgiant,1.28365E+18,"Hey Brantley long time listener of your music. I've been in rehab for almost 2wks while trying to learn to walk again after experiencing a borderline stroke 2wks ago. Well last week  I   tested   positive  for covid, so now I'm on the isolation wing of the rehab hospital.",https://twitter.com/Txrebelgiant/status/1283646130795020289,0,1,1,7/16/2020 1:14,TRUE,FALSE,1.24605E+18
53980,Deethuita,1.28364E+18,"Covid 19 is real but nothing to fear about
I got  tested  on Saturday 11th July 2020
It's not funny though, some discomfort along the way..
The results came yesterday and  I   tested   positive , yeah  I   tested   positive  that's doctor's report. "" their report""",https://twitter.com/Deethuita/status/1283643245096992769,0,1,2,7/16/2020 1:02,FALSE,FALSE,2327422332
54080,SusieGiggles63,1.28363E+18,For myself - blood test last week. Reason- knowledge of antibodies to help while donating blood. Without specific Covid19 blood test- its not known.   Tested  Negative.  Would I swab? Heck no. No symptoms ever but interesting that others had no symptoms have  tested   positive .,https://twitter.com/SusieGiggles63/status/1283625889943531522,0,1,0,7/15/2020 23:53,TRUE,FALSE,534841292
54278,emskware2015,1.2836E+18,"I started watching your show this week & want to thank you 4 these segments. I've been wondering why I've been feeling like crap since  I   tested   positive  May 11th. Previously no ""typical"" COVID symptoms, but since then, depression, no stamina, lethargy, sinus infections, etc. Ugh!",https://twitter.com/emskware2015/status/1283603581032173570,0,1,1,7/15/2020 22:25,TRUE,FALSE,4318772129
54510,kissiadee,1.28358E+18,I   Tested   Positive  For Covid-19 | KissiaDee The Channel |  https:// youtu.be/HqHd65EsR0A    via @YouTube,https://twitter.com/kissiadee/status/1283581718054744064,1,4,1,7/15/2020 20:58,FALSE,FALSE,220777510
54656,NehaSingh4edu,1.28357E+18,"I have worked a lot & deserving to get this award, now I am in depression so  plz extend the date to apply for the national youth awards for 2017-18 and 2018-19, as I was  tested  corona  positive  so was hospitalised  @MinistryofYout6  @IndiaSports  @YASMinistry",https://twitter.com/NehaSingh4edu/status/1283565355990827011,0,0,0,7/15/2020 19:53,FALSE,FALSE,1.27725E+18
54694,zooweee_mama,1.28356E+18,all my friends & I have  tested   positive  for covid - how tight is your clique??? ,https://twitter.com/zooweee_mama/status/1283561246307028992,0,19,1,7/15/2020 19:37,FALSE,FALSE,838994984
